time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-29T23:18:07.569Z,17.928,145.898,147.16,4.9,mb,,74,2.674,0.66,us,us60004x79,2019-07-30T00:24:55.040Z,"24km SSE of Pagan, Northern Mariana Islands",earthquake,8.8,6.6,0.025,490,reviewed,us,us
2019-07-29T23:17:47.360Z,35.6138333,-117.441,5.74,1.47,ml,22,54,0.03229,0.21,ci,ci38668503,2019-07-29T23:21:23.669Z,"17km S of Searles Valley, CA",earthquake,0.31,0.54,0.16,18,automatic,ci,ci
2019-07-29T23:17:10.950Z,35.9031667,-117.7055,1.74,1.76,ml,26,48,0.09029,0.2,ci,ci38668495,2019-07-29T23:20:55.892Z,"18km ESE of Little Lake, CA",earthquake,0.27,0.49,0.141,26,automatic,ci,ci
2019-07-29T23:16:01.110Z,38.8036667,-122.8188333,3.14,1.85,md,57,56,,0.08,nc,nc73238076,2019-08-03T01:52:03.153Z,"6km WNW of The Geysers, CA",earthquake,0.17,0.23,0.284,22,reviewed,nc,nc
2019-07-29T23:15:47.090Z,38.8016667,-122.8208333,2.32,0.25,md,16,108,0.009707,0.03,nc,nc73238071,2019-08-03T01:38:03.882Z,"6km WNW of The Geysers, CA",earthquake,0.35,0.53,,1,reviewed,nc,nc
2019-07-29T23:15:27.030Z,35.7111667,-117.512,4.04,2,ml,35,59,0.08533,0.18,ci,ci38668487,2019-07-30T07:18:01.031Z,"12km WSW of Searles Valley, CA",earthquake,0.23,0.7,0.175,26,automatic,ci,ci
2019-07-29T23:09:33.350Z,35.8380013,-117.7408371,1.22,2.97,ml,42,31,0.1186,0.19,ci,ci38668479,2019-07-30T13:41:33.606Z,"18km SE of Little Lake, CA",earthquake,0.19,0.45,0.194,20,reviewed,ci,ci
2019-07-29T23:07:34.160Z,33.7373333,-116.8351667,15.48,0.93,ml,29,163,0.08929,0.16,ci,ci38668447,2019-07-29T23:11:16.539Z,"6km ESE of Valle Vista, CA",earthquake,0.37,0.46,0.19,27,automatic,ci,ci
2019-07-29T23:02:28.944Z,61.1958,-147.4048,32.9,1.5,ml,,,,1.02,ak,ak0199nokca6,2019-07-29T23:06:42.050Z,"57km W of Valdez, Alaska",earthquake,,2.5,,,automatic,ak,ak
2019-07-29T22:56:30.060Z,35.8303333,-117.6571667,4.14,1.04,ml,9,102,0.05062,0.14,ci,ci38668415,2019-07-29T23:00:14.761Z,"23km N of Ridgecrest, CA",earthquake,0.36,0.71,0.18,13,automatic,ci,ci
2019-07-29T22:55:05.250Z,63.3204,-154.4684,0,1.3,ml,,,,1,ak,ak0199noa7s3,2019-07-29T22:59:50.058Z,"69km NE of McGrath, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-29T22:55:02.150Z,35.8046667,-117.6058333,1.87,1.12,ml,10,115,0.01296,0.22,ci,ci38668407,2019-07-29T22:58:40.663Z,"19km WNW of Searles Valley, CA",earthquake,0.47,0.6,0.124,9,automatic,ci,ci
2019-07-29T22:53:25.730Z,35.9215,-117.3716667,26.41,1.1,ml,11,232,0.1872,0.32,ci,ci38668399,2019-07-29T22:57:09.193Z,"17km N of Searles Valley, CA",earthquake,5.09,3.19,0.171,6,automatic,ci,ci
2019-07-29T22:45:02.410Z,35.4005,-117.7661667,4.09,1.44,ml,28,67,0.1045,0.24,ci,ci38668375,2019-07-29T22:48:44.697Z,"12km WNW of Johannesburg, CA",earthquake,0.35,1.21,0.121,26,automatic,ci,ci
2019-07-29T22:42:18.310Z,35.8988333,-117.6858333,2.15,0.18,ml,9,77,0.07757,0.18,ci,ci38668367,2019-07-29T22:46:03.830Z,"20km ESE of Little Lake, CA",earthquake,0.4,0.67,0.092,3,automatic,ci,ci
2019-07-29T22:40:56.060Z,35.874,-117.7085,8.17,0.98,ml,12,68,0.07977,0.19,ci,ci38668359,2019-07-29T22:44:33.671Z,"19km ESE of Little Lake, CA",earthquake,0.45,1.39,0.229,11,automatic,ci,ci
2019-07-29T22:36:09.950Z,36.0248333,-117.7233333,2.06,0.96,ml,10,79,0.03399,0.18,ci,ci38668351,2019-07-29T22:39:46.647Z,"19km ENE of Little Lake, CA",earthquake,0.34,0.36,0.277,11,automatic,ci,ci
2019-07-29T22:28:28.800Z,35.923,-117.671,2.23,1.17,ml,13,59,0.05765,0.12,ci,ci38668335,2019-07-29T22:32:13.592Z,"21km E of Little Lake, CA",earthquake,0.21,0.31,0.142,16,automatic,ci,ci
2019-07-29T22:25:10.570Z,35.9358333,-117.7015,2.5,1.33,ml,17,49,0.08099,0.14,ci,ci38668319,2019-07-29T22:28:52.677Z,"18km E of Little Lake, CA",earthquake,0.22,0.33,0.195,18,automatic,ci,ci
2019-07-29T22:24:14.240Z,58.1815,-155.3803333,2.72,0.3,ml,4,242,0.03978,0.09,av,av62055796,2019-07-31T20:24:25.670Z,"93km SE of King Salmon, Alaska",earthquake,1.56,0.45,0.213,4,reviewed,av,av
2019-07-29T22:17:40.701Z,63.2072,-150.5693,127,1.9,ml,,,,0.31,ak,ak0199no258u,2019-07-29T22:21:52.205Z,"83km WSW of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-29T22:17:17.220Z,33.5125,-116.7498333,6.01,0.54,ml,12,164,0.04221,0.3,ci,ci38668287,2019-07-29T22:20:47.656Z,"8km SW of Anza, CA",earthquake,0.96,1.88,0.236,12,automatic,ci,ci
2019-07-29T22:16:18.690Z,35.9271667,-117.7248333,3.66,1.27,ml,15,48,0.07855,0.33,ci,ci38668279,2019-07-29T22:20:01.519Z,"16km E of Little Lake, CA",earthquake,0.57,1.95,0.337,12,automatic,ci,ci
2019-07-29T22:14:11.500Z,35.80883333,-98.11266667,5,2.54,ml,73,37,0,0.18,ok,ok2019otod,2019-07-31T00:06:41.040Z,"15km NW of Okarche, Oklahoma",earthquake,,0.5,0.24,28,reviewed,ok,ok
2019-07-29T22:12:40.662Z,62.2131,-151.072,72.1,0.9,ml,,,,0.25,ak,ak0199no12qq,2019-07-29T22:20:11.330Z,"51km WSW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-29T22:11:31.449Z,36.68416667,-95.36966667,0,2.07,ml,34,183,0.585785049,0.63,ok,ok2019otob,2019-07-30T13:41:27.638Z,"17km NNE of Chelsea, Oklahoma",quarry blast,,0.9,0.21,5,reviewed,ok,ok
2019-07-29T22:08:59.000Z,35.6821667,-117.5328333,2.76,1.4,ml,24,56,0.06688,0.17,ci,ci38668247,2019-07-29T22:12:33.471Z,"15km ENE of Ridgecrest, CA",earthquake,0.27,0.43,0.177,20,automatic,ci,ci
2019-07-29T22:08:44.850Z,60.0373,-152.5031,96.2,1.9,ml,,,,0.38,ak,ak0199no085e,2019-07-29T22:14:49.394Z,"47km NW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-29T22:06:19.500Z,46.8508333333333,-121.758,1.41,0.92,ml,11,71,,0.07,uw,uw61539856,2019-07-30T20:13:18.420Z,"27km NNW of Packwood, Washington",earthquake,0.27,0.51,0.097240566569665,7,reviewed,uw,uw
2019-07-29T22:04:38.270Z,51.901,178.5101667,3.62,0.26,ml,4,312,0.04694,0.14,av,av70841604,2019-08-01T15:10:55.490Z,"5km S of Little Sitkin Island, Alaska",earthquake,1.25,1.88,0.116,4,reviewed,av,av
2019-07-29T22:02:34.200Z,35.9054985,-117.9401703,5.36,1.34,ml,10,142,0.06894,0.4,ci,ci38668239,2019-07-29T22:06:14.887Z,"5km SW of Little Lake, CA",earthquake,1.59,5.42,0.218,6,automatic,ci,ci
2019-07-29T22:01:30.832Z,61.8426,-157.8208,0,0.9,ml,,,,1.14,ak,ak0199nnyp35,2019-07-29T22:06:16.095Z,"109km ESE of Holy Cross, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-29T21:58:40.660Z,35.6118333,-117.587,5.84,1.14,ml,18,59,0.01778,0.18,ci,ci38668215,2019-07-29T22:02:21.587Z,"8km E of Ridgecrest, CA",earthquake,0.39,0.85,0.281,13,automatic,ci,ci
2019-07-29T21:57:55.450Z,36.044,-117.7196667,0.73,1.27,ml,10,71,0.04144,0.14,ci,ci38668207,2019-07-29T22:01:36.937Z,"21km E of Coso Junction, CA",earthquake,0.32,0.61,0.226,17,automatic,ci,ci
2019-07-29T21:53:23.821Z,61.2995,-152.4269,0.5,2.3,ml,,,,0.59,ak,ak0199nnoe6s,2019-07-31T21:02:47.410Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-29T21:50:48.330Z,36.1138333,-117.8805,0.77,2.27,ml,22,57,0.02109,0.18,ci,ci38668191,2019-07-29T21:54:36.810Z,"10km NE of Coso Junction, CA",earthquake,0.29,0.51,0.179,25,automatic,ci,ci
2019-07-29T21:50:02.060Z,38.7991676,-122.7481689,0.64,0.8,md,11,78,0.01825,0.01,nc,nc73238026,2019-07-29T22:04:05.187Z,"2km NNE of The Geysers, CA",earthquake,0.23,0.55,0.17,5,automatic,nc,nc
2019-07-29T21:49:03.740Z,35.6031667,-117.5905,5.04,1.64,ml,28,34,0.02566,0.22,ci,ci38668183,2019-07-29T22:00:25.070Z,"8km ESE of Ridgecrest, CA",earthquake,0.28,0.59,0.264,26,automatic,ci,ci
2019-07-29T21:43:17.030Z,36.106,-117.8661667,2.74,1.32,ml,11,173,0.01474,0.13,ci,ci38668167,2019-07-29T21:46:51.759Z,"10km NE of Coso Junction, CA",earthquake,0.38,0.54,0.185,15,automatic,ci,ci
2019-07-29T21:40:20.050Z,59.8521,-151.5146,65.5,1.4,ml,,,,0.52,ak,ak0199nnlll8,2019-07-29T21:46:00.665Z,"17km NW of Fritz Creek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-07-29T21:39:58.180Z,35.7023333,-117.5338333,8.34,2.58,ml,33,49,0.08511,0.18,ci,ci38668159,2019-07-29T22:26:29.975Z,"14km WSW of Searles Valley, CA",earthquake,0.25,0.75,0.186,25,automatic,ci,ci
2019-07-29T21:37:41.120Z,35.6771667,-117.5323333,7.53,1.08,ml,17,63,0.06263,0.17,ci,ci38668151,2019-07-29T21:41:23.478Z,"14km ENE of Ridgecrest, CA",earthquake,0.35,0.77,0.165,13,automatic,ci,ci
2019-07-29T21:35:01.870Z,35.8765,-117.7048333,7.2,1.4,ml,21,70,0.08352,0.14,ci,ci38668143,2019-07-29T21:38:43.718Z,"19km ESE of Little Lake, CA",earthquake,0.21,0.66,0.225,19,automatic,ci,ci
2019-07-29T21:30:43.360Z,36.108,-117.8778333,3.68,1.91,ml,20,106,0.02092,0.15,ci,ci38668135,2019-07-29T21:34:27.688Z,"9km NE of Coso Junction, CA",earthquake,0.3,0.43,0.213,25,automatic,ci,ci
2019-07-29T21:27:45.920Z,35.9461667,-117.3645,1.04,1.36,ml,16,88,0.0859,0.16,ci,ci38668119,2019-07-29T21:31:31.616Z,"20km N of Searles Valley, CA",earthquake,0.26,0.46,0.167,12,automatic,ci,ci
2019-07-29T21:22:57.000Z,35.9545,-117.341,3.31,2.76,ml,31,55,0.07883,0.15,ci,ci38668111,2019-07-30T03:56:28.645Z,"21km N of Trona, CA",earthquake,0.25,0.85,0.106,25,automatic,ci,ci
2019-07-29T21:21:07.260Z,35.9498333,-117.3548333,1.44,1.53,ml,23,71,0.0826,0.17,ci,ci38668103,2019-07-29T21:24:58.626Z,"21km N of Trona, CA",earthquake,0.27,0.51,0.119,19,automatic,ci,ci
2019-07-29T21:19:40.720Z,35.7425,-117.5581667,3.33,1.04,ml,20,68,0.07978,0.19,ci,ci38668095,2019-07-29T21:23:26.730Z,"14km W of Searles Valley, CA",earthquake,0.35,1.41,0.143,12,automatic,ci,ci
2019-07-29T21:19:21.600Z,36.5388333,-89.6151667,9.29,1.83,md,27,44,0.04268,0.09,nm,nm60258692,2019-07-30T12:59:11.310Z,"5km S of Lilbourn, Missouri",earthquake,0.17,0.36,0.136,22,reviewed,nm,nm
2019-07-29T21:15:25.590Z,35.7656667,-117.64,5.99,0.78,ml,10,105,0.06075,0.35,ci,ci38668087,2019-07-29T21:19:08.613Z,"16km NNE of Ridgecrest, CA",earthquake,1.19,2.48,0.462,7,automatic,ci,ci
2019-07-29T21:13:16.800Z,47.1668333333333,-121.776,16.06,1.13,ml,13,160,,0.12,uw,uw61539841,2019-07-29T21:38:43.300Z,"16km ESE of Enumclaw, Washington",earthquake,0.68,1.43,0.214149960277436,5,reviewed,uw,uw
2019-07-29T21:11:42.874Z,38.143,-118.1517,4.1,0.2,ml,5,292,0.29,0.0857,nn,nn00698031,2019-07-30T02:06:46.154Z,"59km SE of Hawthorne, Nevada",earthquake,,16.4,0,1,reviewed,nn,nn
2019-07-29T21:11:09.250Z,35.6793333,-117.5385,6.27,0.99,ml,19,54,0.06237,0.17,ci,ci38668071,2019-07-29T21:14:51.288Z,"14km ENE of Ridgecrest, CA",earthquake,0.3,0.79,0.109,12,automatic,ci,ci
2019-07-29T21:09:34.760Z,46.898,-123.876833333333,-0.13,1.8,ml,8,187,,0.54,uw,uw61539836,2019-07-30T17:43:46.790Z,"9km SSW of Aberdeen, Washington",explosion,1.74,31.61,0.118364473402065,5,reviewed,uw,uw
2019-07-29T21:06:36.460Z,35.9678333,-117.6841667,0.85,1.6,ml,17,57,0.0742,0.17,ci,ci38668047,2019-07-29T21:10:31.524Z,"20km E of Little Lake, CA",earthquake,0.32,0.52,0.171,22,automatic,ci,ci
2019-07-29T21:05:08.660Z,35.6506667,-117.4388333,17.6,0.9,ml,14,140,0.0668,0.28,ci,ci38668031,2019-07-29T21:08:45.043Z,"13km SSW of Searles Valley, CA",earthquake,1.2,1.57,0.071,10,automatic,ci,ci
2019-07-29T20:59:19.052Z,69.7392,-144.4648,11.3,1.8,ml,,,,0.44,ak,ak0199nn48ip,2019-07-29T21:06:32.738Z,"54km SW of Kaktovik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-29T20:49:19.410Z,36.0711667,-117.3943333,0.13,1.49,ml,23,87,0.2011,0.22,ci,ci38667991,2019-07-29T20:53:09.425Z,"34km N of Searles Valley, CA",earthquake,0.5,31.61,0.158,17,automatic,ci,ci
2019-07-29T20:48:17.660Z,38.8180008,-122.8239975,2.78,1.13,md,8,91,0.009977,0.04,nc,nc73237981,2019-07-29T23:25:02.343Z,"7km NW of The Geysers, CA",earthquake,0.53,1.37,,1,automatic,nc,nc
2019-07-29T20:38:41.110Z,35.913,-117.7063333,6.16,0.96,ml,13,80,0.0879,0.2,ci,ci38667975,2019-07-29T20:42:31.345Z,"18km E of Little Lake, CA",earthquake,0.39,1.16,0.17,11,automatic,ci,ci
2019-07-29T20:38:09.440Z,35.828167,-117.6608353,5.49,0.97,ml,15,63,0.05294,0.18,ci,ci38667967,2019-07-29T20:41:57.339Z,"23km N of Ridgecrest, CA",earthquake,0.37,1,0.122,4,automatic,ci,ci
2019-07-29T20:37:42.977Z,32.8449,140.5543,52.94,5.7,mww,,30,0.678,0.82,us,us60004x4m,2019-08-01T00:33:39.534Z,"75km ESE of Hachijo-jima, Japan",earthquake,8.7,4.5,0.068,21,reviewed,us,us
2019-07-29T20:36:58.000Z,35.6998333,-117.4915,4.99,1.08,ml,18,139,0.1,0.15,ci,ci38667951,2019-07-29T20:40:42.330Z,"11km SW of Searles Valley, CA",earthquake,0.36,0.69,0.186,12,automatic,ci,ci
2019-07-29T20:32:47.770Z,35.9146667,-117.6965,10.12,1.06,ml,9,104,0.07976,0.26,ci,ci38667943,2019-07-29T20:36:28.813Z,"19km E of Little Lake, CA",earthquake,0.83,1.49,0.315,6,automatic,ci,ci
2019-07-29T20:32:16.540Z,35.9325,-117.6688333,2.38,1.57,ml,19,51,0.05458,0.13,ci,ci38667935,2019-07-29T20:36:07.314Z,"21km E of Little Lake, CA",earthquake,0.18,0.3,0.195,23,automatic,ci,ci
2019-07-29T20:31:07.650Z,35.642,-117.4658333,2.99,1.56,ml,23,53,0.04136,0.21,ci,ci38667927,2019-07-29T20:34:47.308Z,"15km SSW of Searles Valley, CA",earthquake,0.29,0.33,0.191,22,automatic,ci,ci
2019-07-29T20:29:51.710Z,35.638,-117.4643333,5.14,1.08,ml,18,78,0.04472,0.15,ci,ci38667911,2019-07-29T20:33:29.684Z,"15km SSW of Searles Valley, CA",earthquake,0.28,0.44,0.103,14,automatic,ci,ci
2019-07-29T20:28:23.530Z,38.8328333,-122.8073333,2.66,0.31,md,13,65,0.009665,0.02,nc,nc73237966,2019-08-02T21:58:04.262Z,"7km W of Cobb, CA",earthquake,0.34,0.94,,1,reviewed,nc,nc
2019-07-29T20:28:04.288Z,59.3188,-153.0236,74.4,1.3,ml,,,,0.5,ak,ak0199nmxk6r,2019-07-29T20:34:33.548Z,"84km SW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-29T20:23:16.750Z,35.9478333,-117.3163333,4.24,1.91,ml,25,67,0.06277,0.19,ci,ci38667887,2019-07-29T20:34:06.440Z,"21km NNE of Trona, CA",earthquake,0.31,0.75,0.173,26,automatic,ci,ci
2019-07-29T20:18:02.480Z,35.6241667,-117.3906667,0.24,1.17,ml,15,122,0.06936,0.23,ci,ci38667879,2019-07-29T20:21:34.619Z,"16km S of Trona, CA",earthquake,0.54,31.61,0.13,11,automatic,ci,ci
2019-07-29T20:17:49.620Z,19.1773333,-155.4358333,36.36,1.76,md,41,167,0.03306,0.1,hv,hv71065737,2019-07-29T22:10:28.600Z,"5km SE of Pahala, Hawaii",earthquake,0.54,0.65,0.054,17,reviewed,hv,hv
2019-07-29T20:16:52.350Z,35.6425,-117.437,4.14,1.09,ml,19,87,0.02504,0.17,ci,ci38667871,2019-07-29T20:20:18.612Z,"14km SSW of Searles Valley, CA",earthquake,0.31,0.53,0.206,13,automatic,ci,ci
2019-07-29T20:15:40.230Z,35.8933334,-117.6825027,7.63,0.84,ml,11,81,0.07804,0.05,ci,ci38667855,2019-07-29T20:19:23.604Z,"21km ESE of Little Lake, CA",earthquake,0.55,1.8,0.105,3,automatic,ci,ci
2019-07-29T20:10:18.200Z,35.8351667,-117.669,2.26,1.19,ml,17,80,0.06125,0.15,ci,ci38667847,2019-07-29T20:14:06.573Z,"24km N of Ridgecrest, CA",earthquake,0.23,0.36,0.159,12,automatic,ci,ci
2019-07-29T20:08:00.340Z,36.064,-117.828,-0.21,1.38,ml,15,96,0.05773,0.2,ci,ci38667831,2019-07-29T20:11:43.553Z,"11km E of Coso Junction, CA",earthquake,0.41,0.75,0.12,18,automatic,ci,ci
2019-07-29T20:03:38.560Z,35.6393333,-117.4453333,2.52,1.65,ml,23,77,0.03119,0.18,ci,ci38667823,2019-07-29T20:07:24.521Z,"15km SSW of Searles Valley, CA",earthquake,0.25,0.35,0.204,25,automatic,ci,ci
2019-07-29T19:56:40.390Z,33.4513333,-116.574,11.35,2.19,ml,109,18,0.04926,0.2,ci,ci38667807,2019-07-31T17:58:46.930Z,"15km SE of Anza, CA",earthquake,0.11,0.3,0.169,92,reviewed,ci,ci
2019-07-29T19:46:31.120Z,33.784,-116.0528333,5.8,1.97,ml,67,39,0.1346,0.14,ci,ci38667791,2019-07-31T16:44:06.970Z,"16km NE of Coachella, CA",earthquake,0.11,0.63,0.122,69,reviewed,ci,ci
2019-07-29T19:43:46.200Z,36.0453333,-120.6396667,2.92,0.46,md,14,271,0.04231,0.03,nc,nc73237951,2019-08-03T01:28:04.147Z,"24km E of San Ardo, CA",earthquake,0.62,1.63,0.15,2,reviewed,nc,nc
2019-07-29T19:38:16.540Z,38.8231667,-122.8035,2.86,0.4,md,28,47,0.00514,0.04,nc,nc73237946,2019-08-02T21:35:03.073Z,"6km NW of The Geysers, CA",earthquake,0.16,0.3,0.246,6,reviewed,nc,nc
2019-07-29T19:38:13.810Z,35.8646667,-117.6886667,5.56,0.86,ml,13,79,0.08348,0.17,ci,ci38667759,2019-07-29T19:41:54.250Z,"21km ESE of Little Lake, CA",earthquake,0.31,1.1,0.225,8,automatic,ci,ci
2019-07-29T19:36:13.350Z,35.8571667,-117.5835,5.14,0.57,ml,6,131,0.07975,0.17,ci,ci38667751,2019-07-29T19:39:51.152Z,"19km WNW of Searles Valley, CA",earthquake,0.79,2.4,0.052,3,automatic,ci,ci
2019-07-29T19:33:43.590Z,35.6453333,-117.503,3.39,2.78,ml,37,35,0.04638,0.16,ci,ci38667735,2019-07-29T20:42:41.684Z,"16km E of Ridgecrest, CA",earthquake,0.19,0.69,0.149,25,automatic,ci,ci
2019-07-29T19:28:41.310Z,35.9036667,-117.754,4.94,1.29,ml,17,57,0.06895,0.14,ci,ci38667727,2019-07-29T19:32:26.179Z,"14km ESE of Little Lake, CA",earthquake,0.23,1.23,0.229,13,automatic,ci,ci
2019-07-29T19:26:39.210Z,36.1205,-117.9171667,4.39,1.16,ml,15,95,0.05053,0.22,ci,ci38667703,2019-07-29T19:30:15.631Z,"9km NNE of Coso Junction, CA",earthquake,0.5,0.63,0.202,15,automatic,ci,ci
2019-07-29T19:20:17.450Z,35.9276667,-117.7113333,2.77,1.47,ml,19,56,0.08899,0.14,ci,ci38667679,2019-07-29T19:31:17.960Z,"18km E of Little Lake, CA",earthquake,0.23,1.47,0.124,20,automatic,ci,ci
2019-07-29T19:12:42.470Z,36.081,-117.8673333,3.48,1.06,ml,9,156,0.03788,0.05,ci,ci38667663,2019-07-29T19:16:13.365Z,"8km ENE of Coso Junction, CA",earthquake,0.22,0.35,0.107,10,automatic,ci,ci
2019-07-29T19:11:10.370Z,35.6565,-117.4868333,2.16,1.47,ml,20,45,0.05214,0.18,ci,ci38667655,2019-07-29T19:14:51.361Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.4,0.108,19,automatic,ci,ci
2019-07-29T19:09:13.870Z,38.8143349,-122.8328323,2.86,0.56,md,8,112,0.00616,0.03,nc,nc73237926,2019-07-29T19:20:04.403Z,"8km WNW of The Geysers, CA",earthquake,0.63,1.74,,1,automatic,nc,nc
2019-07-29T19:09:13.460Z,33.5846672,-116.819664,18.46,0.87,ml,15,76,0.04725,0.32,ci,ci38667647,2019-07-29T19:12:52.348Z,"14km WNW of Anza, CA",earthquake,0.94,1.38,0.183,3,automatic,ci,ci
2019-07-29T19:06:17.960Z,33.2971667,-116.3625,12.9,1.78,ml,83,33,0.02974,0.19,ci,ci38667623,2019-07-30T19:01:49.240Z,"5km NNE of Borrego Springs, CA",earthquake,0.13,0.39,0.147,56,reviewed,ci,ci
2019-07-29T19:02:57.200Z,35.7641667,-117.5668333,8.55,0.8,ml,10,114,0.05719,0.29,ci,ci38667607,2019-07-29T19:06:30.309Z,"15km W of Searles Valley, CA",earthquake,0.77,1.5,0.164,9,automatic,ci,ci
2019-07-29T19:01:07.120Z,46.0145,-112.4605,-2,1.61,ml,10,144,0.067,0.1,mb,mb80354904,2019-07-29T19:26:29.710Z,"5km ENE of Butte, Montana",quarry blast,0.52,31.61,0.056,4,reviewed,mb,mb
2019-07-29T18:58:12.170Z,39.6013333,-121.5808333,-0.16,1.34,md,12,121,0.05806,0.16,nc,nc73237916,2019-07-30T01:56:53.544Z,"10km NNW of Oroville, CA",quarry blast,0.6,31.61,0.301,9,reviewed,nc,nc
2019-07-29T18:58:10.140Z,35.6078333,-117.4703333,7.56,1.6,ml,25,43,0.01997,0.2,ci,ci38667591,2019-07-29T19:02:06.282Z,"19km E of Ridgecrest, CA",earthquake,0.3,0.53,0.184,23,automatic,ci,ci
2019-07-29T18:57:21.920Z,35.743,-117.514,14.77,0.82,ml,11,154,0.0994,0.24,ci,ci38667583,2019-07-29T19:01:09.695Z,"10km WSW of Searles Valley, CA",earthquake,0.86,0.79,0.116,5,automatic,ci,ci
2019-07-29T18:54:11.700Z,35.6316667,-117.4373333,3.95,1.1,ml,19,90,0.03518,0.16,ci,ci38667567,2019-07-29T18:57:53.377Z,"15km SSW of Searles Valley, CA",earthquake,0.26,0.45,0.201,14,automatic,ci,ci
2019-07-29T18:52:45.060Z,19.3286667,-155.1360016,1.47,1.87,ml,38,192,0.05678,0.21,hv,hv71065622,2019-07-29T18:58:26.750Z,"15km SE of Volcano, Hawaii",earthquake,0.59,0.69,0.41,5,automatic,hv,hv
2019-07-29T18:52:44.340Z,38.8323326,-122.8498306,1.77,0.34,md,13,95,0.007288,0.04,nc,nc73237911,2019-07-29T19:01:04.835Z,"10km NW of The Geysers, CA",earthquake,0.28,0.6,0.24,2,automatic,nc,nc
2019-07-29T18:50:58.110Z,35.6071667,-117.3986667,8.78,0.99,ml,16,110,0.05573,0.24,ci,ci38667559,2019-07-29T18:54:36.239Z,"18km S of Trona, CA",earthquake,0.57,0.88,0.163,9,automatic,ci,ci
2019-07-29T18:50:11.680Z,35.8595009,-117.7116699,8.2,1.15,ml,17,52,0.06673,0.13,ci,ci38667551,2019-07-29T18:54:02.237Z,"20km ESE of Little Lake, CA",earthquake,0.29,0.76,0.276,5,automatic,ci,ci
2019-07-29T18:49:10.450Z,35.8581667,-117.706,7.69,2.13,ml,33,50,0.06884,0.18,ci,ci38667543,2019-07-29T18:59:50.350Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.83,0.21,25,automatic,ci,ci
2019-07-29T18:48:39.080Z,33.7665,-117.1018333,-0.49,0.71,ml,27,75,0.05578,0.22,ci,ci38667535,2019-07-31T20:09:14.420Z,"4km NW of Green Acres, CA",quarry blast,0.51,31.61,0.086,7,reviewed,ci,ci
2019-07-29T18:46:48.660Z,35.9321667,-117.7041667,2.45,1.3,ml,17,48,0.08323,0.13,ci,ci38667527,2019-07-29T18:50:32.814Z,"18km E of Little Lake, CA",earthquake,0.2,0.31,0.201,18,automatic,ci,ci
2019-07-29T18:46:40.620Z,37.8135,-113.199,8.65,2.53,ml,25,47,0.1929,0.17,uu,uu60333207,2019-07-30T00:34:32.350Z,"16km WNW of Enoch, Utah",earthquake,0.32,0.99,0.141,14,reviewed,uu,uu
2019-07-29T18:45:28.700Z,35.8668333,-117.701,6.21,1.31,ml,22,72,0.07795,0.15,ci,ci38667519,2019-07-29T18:49:12.345Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.67,0.301,19,automatic,ci,ci
2019-07-29T18:42:41.120Z,35.758,-117.5636667,4.07,1.36,ml,23,115,0.06385,0.19,ci,ci38667511,2019-07-29T18:46:24.403Z,"14km W of Searles Valley, CA",earthquake,0.31,0.7,0.147,17,automatic,ci,ci
2019-07-29T18:39:51.930Z,35.709,-117.5803333,6.92,1.33,ml,26,97,0.08725,0.15,ci,ci38667503,2019-07-29T18:43:37.518Z,"13km NE of Ridgecrest, CA",earthquake,0.26,0.71,0.125,19,automatic,ci,ci
2019-07-29T18:39:20.990Z,36.0773333,-117.8516667,2.19,1.07,ml,11,152,0.04025,0.11,ci,ci38667495,2019-07-29T18:42:51.046Z,"9km ENE of Coso Junction, CA",earthquake,0.27,0.25,0.3,13,automatic,ci,ci
2019-07-29T18:38:42.510Z,35.759,-117.5573333,10.65,1.08,ml,15,138,0.06537,0.22,ci,ci38667487,2019-07-29T18:42:25.770Z,"14km W of Searles Valley, CA",earthquake,0.56,0.92,0.177,9,automatic,ci,ci
2019-07-29T18:37:29.700Z,35.6556664,-117.5228348,11.66,0.85,ml,18,76,0.08487,0.22,ci,ci38667479,2019-07-29T18:41:09.761Z,"14km ENE of Ridgecrest, CA",earthquake,0.55,1.4,0.264,3,automatic,ci,ci
2019-07-29T18:34:39.740Z,35.8753333,-117.6978333,5.58,2.1,ml,32,48,0.08607,0.18,ci,ci38667471,2019-07-29T18:45:33.420Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.8,0.225,25,automatic,ci,ci
